x(t-1), y(t-1), x(t), y(t), theta1(t-1), theta2(t-1), theta1(t), theta2(t), training
-1.000154,-0.2673763,-1.019592,-0.1795279,65,45,70,45,true
-1.019592,-0.1795279,-1.031344,-0.09015286,70,45,75,45,true
-1.031344,-0.09015286,-1.035276,2.0504E-05,75,45,80,45,true
-1.035276,2.0504E-05,-1.031335,0.09025073,80,45,85,45,true
-1.031335,0.09025073,-1.019548,0.179774,85,45,85,45,true
-1.019548,0.179774,-1.459887,0.4603007,85,45,85,45,true
-1.459887,0.4603007,-1.812616,0.8452371,85,45,85,75,true
-1.812616,0.8452371,-2.053697,1.30835,85,75,85,75,true
-2.053697,1.30835,-2.166701,1.818079,85,75,85,90,true
-2.166701,1.818079,-2.143927,2.339686,85,90,85,105,true
-2.143927,2.339686,-1.986927,2.837626,85,105,85,120,true
-1.986927,2.837626,-1.706401,3.277965,85,120,85,135,true
-1.706401,3.277965,-1.321465,3.630694,85,135,85,150,true
-1.321465,3.630694,-0.8583528,3.871775,85,150,85,165,true
-0.8583528,3.871775,-1.191275,3.782629,85,165,85,165,true
-1.191275,3.782629,-1.515808,3.66466,85,165,80,165,true
-1.515808,3.66466,-1.829238,3.518707,80,165,75,165,true
-1.829238,3.518707,-2.128953,3.345889,75,165,70,165,true
-2.128953,3.345889,-2.412476,3.147598,70,165,65,165,true
-2.412476,3.147598,-1.998087,3.465206,65,165,65,180,true
-1.998087,3.465206,-2.292496,3.277875,65,180,60,180,true
-2.292496,3.277875,-2.566899,3.067741,60,180,55,180,true
-2.566899,3.067741,-2.822918,2.833925,55,180,50,180,true
-2.822918,2.833925,-3.0583,2.57814,50,180,45,180,true
-3.0583,2.57814,-3.27097,2.302338,45,180,40,180,true
-3.27097,2.302338,-3.459069,2.008693,40,180,35,180,true
-3.459069,2.008693,-3.620974,1.699573,35,180,30,180,true
-3.620974,1.699573,-3.755322,1.377519,30,180,25,180,true
-3.755322,1.377519,-3.513078,1.840025,25,180,25,195,true
-3.513078,1.840025,-3.159384,2.224074,25,195,25,210,true
-3.159384,2.224074,-2.718342,2.503494,25,210,25,225,true
-2.718342,2.503494,-2.220009,2.659242,25,225,25,240,true
-2.220009,2.659242,-1.698345,2.680706,25,240,25,255,true
-1.698345,2.680706,-1.188902,2.566421,25,255,25,270,true
-1.188902,2.566421,-0.7263963,2.324178,25,270,25,285,true
-0.7263963,2.324178,-0.5210668,2.378643,25,285,30,285,true
-0.5210668,2.378643,-0.3117714,2.415006,30,285,35,285,true
-0.3117714,2.415006,-0.1001032,2.432988,35,285,40,285,true
-0.1001032,2.432988,0.1103229,2.432546,40,285,45,285,true
0.1103229,2.432546,0.3205853,2.413851,45,285,50,285,true
0.3205853,2.413851,0.5289609,2.3769,50,285,55,285,true
0.5289609,2.3769,0.7337252,2.321874,55,285,60,285,true
0.7337252,2.321874,0.933175,2.249142,60,285,65,285,true
0.933175,2.249142,1.125652,2.15925,65,285,70,285,true
1.125652,2.15925,1.30835,2.053698,70,285,70,285,true
1.30835,2.053698,1.195345,2.563427,70,285,70,270,true
1.195345,2.563427,0.9542637,3.02654,70,270,70,255,true
0.9542637,3.02654,0.6015359,3.411475,70,255,70,240,true
0.6015359,3.411475,0.3019172,3.45092,70,240,70,240,true
0.3019172,3.45092,-0.1611958,3.692001,70,240,70,225,true
-0.1611958,3.692001,-0.4817508,3.663984,70,225,65,225,true
-0.4817508,3.663984,-0.7990555,3.608098,65,225,60,225,true
-0.7990555,3.608098,-1.11048,3.524726,60,225,55,225,true
-1.11048,3.524726,-1.41346,3.414526,55,225,50,225,true
-1.41346,3.414526,-0.8958368,3.346264,50,225,50,240,true
-0.8958368,3.346264,-1.184074,3.255453,50,240,45,240,true
-1.184074,3.255453,-1.460683,3.141084,45,240,40,240,true
-1.460683,3.141084,-1.727212,3.002789,40,240,35,240,true
-1.727212,3.002789,-1.981394,2.841493,35,240,30,240,true
-1.981394,2.841493,-2.221056,2.658366,30,240,25,240,true
-2.221056,2.658366,-2.444155,2.454813,25,240,20,240,true
-2.444155,2.454813,-2.648805,2.23245,20,240,15,240,true
-2.648805,2.23245,-2.833299,1.993093,15,240,10,240,true
-2.833299,1.993093,-2.335018,2.14901,10,240,10,255,true
-2.335018,2.14901,-1.813363,2.17065,10,255,10,270,true
-1.813363,2.17065,-1.303881,2.056538,10,270,10,285,true
-1.303881,2.056538,-0.8412936,1.81445,10,285,10,300,true
-0.8412936,1.81445,-0.4571255,1.460885,10,300,10,315,true
-0.4571255,1.460885,-0.1775567,1.019938,10,315,10,330,true
-0.1775567,1.019938,-0.02163971,0.5216573,10,330,10,345,true
-0.02163971,0.5216573,9.738591E-08,1.085923E-06,10,345,10,0,true
9.738591E-08,1.085923E-06,-0.1141121,-0.5094808,10,0,10,15,true
-0.1141121,-0.5094808,-0.3561994,-0.9720685,10,15,10,30,true
-0.3561994,-0.9720685,-0.4395669,-0.9373239,10,30,15,30,true
-0.4395669,-0.9373239,-0.5176376,-0.8965749,15,30,20,30,true
-0.5176376,-0.8965749,-0.1998005,-0.4823611,20,30,20,15,true
-0.1998005,-0.4823611,2.672005E-07,9.972055E-07,20,15,20,0,true
2.672005E-07,9.972055E-07,0.06814841,0.517639,20,0,20,345,true
0.06814841,0.517639,-1.043082E-07,1.035277,20,345,20,330,true
-1.043082E-07,1.035277,-0.199801,1.517639,20,330,20,315,true
-0.199801,1.517639,-0.5176384,1.931853,20,315,20,300,true
-0.5176384,1.931853,-0.9318522,2.24969,20,300,20,285,true
-0.9318522,2.24969,-1.414214,2.449491,20,285,20,270,true
-1.414214,2.449491,-1.931852,2.517638,20,270,20,255,true
-1.931852,2.517638,-1.705073,2.67643,20,255,25,255,true
-1.705073,2.67643,-1.465319,2.814852,25,255,30,255,true
-1.465319,2.814852,-1.214412,2.931852,30,255,35,255,true
-1.214412,2.931852,-0.9542632,3.026538,35,255,40,255,true
-0.9542632,3.026538,-0.6868516,3.098191,40,255,45,255,true
-0.6868516,3.098191,-0.4142129,3.146265,45,255,45,255,true
-0.4142129,3.146265,-0.141061,3.170277,45,255,50,255,true
-0.141061,3.170277,0.1340165,3.170583,50,255,55,255,true
0.1340165,3.170583,0.4087831,3.146975,55,255,60,255,true
0.4087831,3.146975,0.6809798,3.099487,60,255,65,255,true
0.6809798,3.099487,0.9483522,3.028396,65,255,70,255,true
0.9483522,3.028396,1.208684,2.934218,70,255,75,255,true
1.208684,2.934218,1.45982,2.817708,75,255,80,255,true
1.45982,2.817708,1.178434,3.257499,80,255,80,240,true
1.178434,3.257499,0.7928094,3.609476,80,240,80,225,true
0.7928094,3.609476,0.3292282,3.849651,80,225,80,225,true
0.3292282,3.849651,-0.007547379,3.863696,80,225,75,225,true
-0.007547379,3.863696,-0.336742,3.849001,75,225,70,225,true
-0.336742,3.849001,-0.8583499,3.871776,70,225,70,210,true
-0.8583499,3.871776,-1.368079,3.758772,70,210,70,195,true
-1.368079,3.758772,-1.831191,3.517692,70,195,70,180,true
-1.831191,3.517692,-2.130809,3.344707,70,180,65,180,true
-2.130809,3.344707,-2.411591,3.148276,65,180,65,180,true
-2.411591,3.148276,-2.675174,2.927603,65,180,60,180,true
-2.675174,2.927603,-2.919249,2.684288,60,180,55,180,true
-2.919249,2.684288,-3.141682,2.420176,55,180,50,180,true
-3.141682,2.420176,-3.340537,2.137341,50,180,45,180,true
-3.340537,2.137341,-3.514107,1.838061,45,180,40,180,true
-3.514107,1.838061,-3.660935,1.524785,40,180,35,180,true
-3.660935,1.524785,-3.460195,2.006753,35,180,35,180,true
-3.460195,2.006753,-3.272127,2.300693,35,180,40,180,true
-3.272127,2.300693,-3.061284,2.574596,40,180,45,180,true
-3.061284,2.574596,-2.826806,2.830048,45,180,50,180,true
-2.826806,2.830048,-2.570411,3.064799,50,180,55,180,true
-2.570411,3.064799,-2.294059,3.276782,55,180,60,180,true
-2.294059,3.276782,-1.99993,3.464143,60,180,65,180,true
-1.99993,3.464143,-1.690398,3.625267,65,180,70,180,true
-1.690398,3.625267,-1.36808,3.758771,70,180,70,180,true
-1.36808,3.758771,-0.8583511,3.871776,70,180,70,195,true
-0.8583511,3.871776,-0.3367431,3.849002,70,195,70,210,true
-0.3367431,3.849002,0.1611972,3.692001,70,210,70,240,true
0.1611972,3.692001,0.6015359,3.411475,70,240,70,240,true
0.6015359,3.411475,0.9542646,3.026538,70,240,70,255,true
0.9542646,3.026538,0.6868532,3.098191,70,255,65,255,true
0.6868532,3.098191,0.4142142,3.146265,65,255,65,255,true
0.4142142,3.146265,0.1384225,3.170393,65,255,55,255,true
0.1384225,3.170393,-0.1384217,3.170393,55,255,50,255,true
-0.1384217,3.170393,-0.4142128,3.146265,50,255,45,255,true
-0.4142128,3.146265,-0.6868516,3.098191,45,255,45,255,true
-0.6868516,3.098191,-0.9542635,3.026538,45,255,35,255,true
-0.9542635,3.026538,-1.211972,2.932862,35,255,35,255,true
-1.211972,2.932862,-1.461406,2.816886,35,255,30,255,true
-1.461406,2.816886,-1.700452,2.679369,30,255,25,255,true
-1.700452,2.679369,-1.927077,2.521295,25,255,20,255,true
-1.927077,2.521295,-2.139355,2.343867,20,255,15,255,true
-2.139355,2.343867,-2.335495,2.148492,15,255,10,255,true
-2.335495,2.148492,-2.51386,1.936765,10,255,5,255,true
-2.51386,1.936765,-2.996612,1.737907,5,255,5,240,true
-2.996612,1.737907,-3.411446,1.420879,5,240,5,225,true
-3.411446,1.420879,-3.730092,1.007286,5,225,5,210,true
-3.730092,1.007286,-3.930834,0.5253162,5,210,5,195,true
-3.930834,0.5253162,-3.870233,0.8652797,5,195,10,195,true
-3.870233,0.8652797,-3.780156,1.199097,10,195,15,195,true
-3.780156,1.199097,-3.661263,1.523998,15,195,20,195,true
-3.661263,1.523998,-3.51769,1.831194,20,195,25,195,true
-3.51769,1.831194,-3.758771,1.368082,25,195,25,180,true
-3.758771,1.368082,-3.871775,0.8583527,25,180,25,180,true
-3.871775,0.8583527,-3.849002,0.3367448,25,180,25,150,true
-3.849002,0.3367448,-3.692002,-0.1611955,25,150,25,135,true
-3.692002,-0.1611955,-3.411475,-0.6015344,25,135,25,135,true
-3.411475,-0.6015344,-3.026539,-0.954263,25,135,25,120,true
-3.026539,-0.954263,-2.563426,-1.195344,25,120,25,105,true
-2.563426,-1.195344,-2.053698,-1.308349,25,105,25,90,true
-2.053698,-1.308349,-1.532089,-1.285575,25,90,25,75,true
-1.532089,-1.285575,-1.637923,-1.147698,25,75,25,75,true
-1.637923,-1.147698,-1.731551,-1.000866,25,75,30,75,true
-1.731551,-1.000866,-1.812146,-0.8462439,30,75,35,75,true
-1.812146,-0.8462439,-1.879004,-0.6850858,35,75,40,75,true
-1.879004,-0.6850858,-1.931563,-0.5187151,40,75,45,75,true
-1.931563,-0.5187151,-2.414036,-0.3191833,45,75,45,75,true
-2.414036,-0.3191833,-2.828427,-0.0015769,45,75,45,105,true
-2.828427,-0.0015769,-3.146496,0.4124599,45,105,45,120,true
-3.146496,0.4124599,-3.346565,0.8947105,45,120,45,135,true
-3.346565,0.8947105,-3.415002,1.412311,45,135,45,150,true
-3.415002,1.412311,-3.347142,1.929987,45,150,45,165,true
-3.347142,1.929987,-3.14761,2.41246,45,165,45,180,true
-3.14761,2.41246,-2.830003,2.82685,45,180,45,195,true
-2.830003,2.82685,-2.415967,3.144919,45,195,45,210,true
-2.415967,3.144919,-1.933716,3.344988,45,210,45,225,true
-1.933716,3.344988,-1.416117,3.413425,45,225,45,225,true
-1.416117,3.413425,-1.114406,3.523487,45,225,50,225,true
-1.114406,3.523487,-0.8036791,3.607071,50,225,55,225,true
-0.8036791,3.607071,-0.4864498,3.663363,55,225,60,225,true
-0.4864498,3.663363,-0.1653147,3.691819,60,225,65,225,true
-0.1653147,3.691819,0.157079,3.692179,65,225,70,225,true
0.157079,3.692179,-0.3410359,3.848624,70,225,70,210,true
-0.3410359,3.848624,-0.8626691,3.870816,70,210,70,195,true
-0.8626691,3.870816,-1.372271,3.757243,70,195,70,180,true
-1.372271,3.757243,-1.694514,3.623345,70,180,65,180,true
-1.694514,3.623345,-2.003861,3.46187,65,180,60,180,true
-2.003861,3.46187,-2.297958,3.274048,60,180,55,180,true
-2.297958,3.274048,-2.574566,3.061309,55,180,50,180,true
-2.574566,3.061309,-2.83158,2.825271,50,180,45,180,true
-2.83158,2.825271,-3.064915,2.570273,45,180,40,180,true
-3.064915,2.570273,-3.275994,2.295184,40,180,40,180,true
-3.275994,2.295184,-3.462899,2.002083,40,180,35,180,true
-3.462899,2.002083,-3.623931,1.693259,35,180,30,180,true
-3.623931,1.693259,-3.757642,1.371179,30,180,25,180,true
-3.757642,1.371179,-3.86285,1.038459,25,180,20,180,true
-3.86285,1.038459,-3.93866,0.6978261,20,180,15,180,true
-3.93866,0.6978261,-3.781251,1.195637,15,180,15,195,true
-3.781251,1.195637,-3.500364,1.635746,15,195,15,210,true
-3.500364,1.635746,-3.344479,1.934598,15,210,20,210,true
-3.344479,1.934598,-3.164981,2.216102,20,210,20,210,true
-3.164981,2.216102,-2.961169,2.481872,20,210,25,210,true
-2.961169,2.481872,-2.734504,2.729596,25,210,30,210,true
-2.734504,2.729596,-2.486695,2.957119,30,210,35,210,true
-2.486695,2.957119,-2.219681,3.162472,35,210,40,210,true
-2.219681,3.162472,-1.935609,3.343895,40,210,45,210,true
-1.935609,3.343895,-1.636804,3.499869,45,210,50,210,true
-1.636804,3.499869,-1.115221,3.523228,50,210,50,225,true
-1.115221,3.523228,-0.6053659,3.410797,50,225,50,240,true
-0.6053659,3.410797,-0.1419828,3.170236,50,240,50,255,true
-0.1419828,3.170236,0.243349,2.817939,50,255,50,270,true
0.243349,2.817939,0.5243695,2.377917,50,270,50,285,true
0.5243695,2.377917,0.7283261,2.323574,50,285,55,285,true
0.7283261,2.323574,0.927309,2.251567,55,285,60,285,true
0.927309,2.251567,1.11965,2.162368,60,285,65,285,true
1.11965,2.162368,1.303733,2.056631,65,285,70,285,true
1.303733,2.056631,1.478018,1.935179,70,285,75,285,true
1.478018,1.935179,1.641052,1.799001,75,285,80,285,true
1.641052,1.799001,1.529195,1.289019,80,285,80,300,true
1.529195,1.289019,1.289156,0.8253652,80,300,80,315,true
1.289156,0.8253652,0.9372939,0.4396365,80,315,80,330,true
0.9372939,0.4396365,0.4975872,0.1581199,80,330,80,345,true
0.4975872,0.1581199,1.331264E-06,2.378257E-07,80,345,80,0,true
1.331264E-06,2.378257E-07,-0.5215541,-0.02394694,80,0,80,15,true
-0.5215541,-0.02394694,-1.031536,0.08791035,80,15,80,30,true
-1.031536,0.08791035,-1.49519,0.327949,80,30,80,45,true
-1.49519,0.327949,-1.880919,0.6798114,80,45,80,60,true
-1.880919,0.6798114,-2.162435,1.119518,80,60,80,75,true
-2.162435,1.119518,-2.320554,1.617104,80,75,80,90,true
-2.320554,1.617104,-2.44949,1.414213,80,90,75,90,true
-2.44949,1.414213,-2.517638,1.931851,75,90,75,105,true
-2.517638,1.931851,-2.44949,2.449489,75,105,75,120,true
-2.44949,2.449489,-2.24969,2.931851,75,120,75,135,true
-2.24969,2.931851,-1.931852,3.346065,75,135,75,150,true
-1.931852,3.346065,-1.517639,3.663903,75,150,75,165,true
-1.517639,3.663903,-1.035277,3.863704,75,165,75,180,true
-1.035277,3.863704,-0.5176387,3.931852,75,180,75,195,true
-0.5176387,3.931852,-4.768373E-07,3.863704,75,195,75,210,true
-4.768373E-07,3.863704,0.4823621,3.663903,75,210,75,225,true
0.4823621,3.663903,0.8965755,3.346066,75,225,75,240,true
0.8965755,3.346066,0.6026713,3.411275,75,240,75,240,true
0.6026713,3.411275,0.3036421,3.450769,75,240,70,240,true
0.3036421,3.450769,0.001926899,3.464102,70,240,65,240,true
0.001926899,3.464102,-0.2999955,3.451088,65,240,60,240,true
-0.2999955,3.451088,-0.5996413,3.411809,60,240,55,240,true
-0.5996413,3.411809,-1.109307,3.525095,55,240,55,225,true
-1.109307,3.525095,-1.630928,3.502611,55,225,55,210,true
-1.630928,3.502611,-2.128956,3.345888,55,210,55,195,true
-2.128956,3.345888,-2.569449,3.065605,55,195,55,180,true
-2.569449,3.065605,-2.922392,2.680865,55,180,55,165,true
-2.922392,2.680865,-3.16373,2.217887,55,165,55,150,true
-3.16373,2.217887,-2.959768,2.483541,55,150,55,150,true
-2.959768,2.483541,-2.679242,2.92388,55,150,55,165,true
-2.679242,2.92388,-2.294306,3.276609,55,165,55,180,true
-2.294306,3.276609,-1.831193,3.51769,55,180,55,195,true
-1.831193,3.51769,-1.321464,3.630695,55,195,55,210,true
-1.321464,3.630695,-0.7998562,3.607921,55,210,55,225,true
-0.7998562,3.607921,-0.3019158,3.450921,55,225,55,240,true
-0.3019158,3.450921,0.1384226,3.170394,55,240,55,255,true
0.1384226,3.170394,0.491151,2.785458,55,255,55,270,true
0.491151,2.785458,0.7315961,2.732174,55,270,60,270,true
0.7315961,2.732174,0.9667885,2.658068,60,270,65,270,true
0.9667885,2.658068,1.194773,2.563693,65,270,70,270,true
1.194773,2.563693,1.413667,2.449806,70,270,75,270,true
1.413667,2.449806,1.213758,2.932124,75,270,75,255,true
1.213758,2.932124,0.8958286,3.346267,75,255,75,240,true
0.8958286,3.346267,0.4815438,3.664011,75,240,75,225,true
0.4815438,3.664011,-0.0008625985,3.863704,75,225,75,210,true
-0.0008625985,3.863704,-0.5185164,3.931737,75,210,75,195,true
-0.5185164,3.931737,-1.036139,3.863472,75,195,75,180,true
-1.036139,3.863472,-1.518456,3.663564,75,180,75,165,true
-1.518456,3.663564,-1.932599,3.345634,75,165,75,150,true
-1.932599,3.345634,-2.250344,2.931349,75,150,75,135,true
-2.250344,2.931349,-2.450037,2.448942,75,135,75,120,true
-2.450037,2.448942,-2.518069,1.93129,75,120,75,105,true
-2.518069,1.93129,-2.675391,1.706703,75,105,75,105,true
-2.675391,1.706703,-2.813143,1.468599,75,105,70,105,true
-2.813143,1.468599,-2.930026,1.218813,70,105,65,105,true
-2.930026,1.218813,-3.02494,0.9593165,65,105,60,105,true
-3.02494,0.9593165,-3.097001,0.6922014,60,105,55,105,true
-3.097001,0.6922014,-3.145545,0.4196479,55,105,50,105,true
-3.145545,0.4196479,-3.17015,0.1438932,50,105,45,105,true
-3.17015,0.1438932,-2.818086,-0.2416513,45,105,45,90,true
-2.818086,-0.2416513,-2.378231,-0.5229373,45,90,45,75,true
-2.378231,-0.5229373,-1.880564,-0.6807959,45,75,45,75,true
-1.880564,-0.6807959,-1.814544,-0.8410915,45,75,40,75,true
-1.814544,-0.8410915,-1.73467,-0.9954524,40,75,35,75,true
-1.73467,-0.9954524,-1.641505,-1.142571,35,75,30,75,true
-1.641505,-1.142571,-1.535751,-1.281201,30,75,25,75,true
-1.535751,-1.281201,-1.418242,-1.410175,25,75,20,75,true
-1.418242,-1.410175,-1.289937,-1.528421,20,75,15,75,true
-1.289937,-1.528421,-1.799986,-1.639972,15,75,15,90,true
-1.799986,-1.639972,-2.321526,-1.615711,15,90,15,105,true
-2.321526,-1.615711,-2.819016,-1.457293,15,105,15,120,true
-2.819016,-1.457293,-3.258555,-1.175513,15,120,15,135,true
-3.258555,-1.175513,-3.610185,-0.7895732,15,135,15,150,true
-3.610185,-0.7895732,-3.849946,-0.3257751,15,150,15,165,true
-3.849946,-0.3257751,-3.961497,0.1842737,15,165,15,180,true
-3.961497,0.1842737,-3.937236,0.7058148,15,180,15,195,true
-3.937236,0.7058148,-3.778818,1.203305,15,195,15,210,true
-3.778818,1.203305,-3.497039,1.642842,15,210,15,210,true
-3.497039,1.642842,-3.340548,1.941378,15,210,20,210,true
-3.340548,1.941378,-3.160464,2.222539,20,210,25,210,true
-3.160464,2.222539,-2.956097,2.487911,25,210,30,210,true
-2.956097,2.487911,-2.728914,2.735185,30,210,35,210,true
-2.728914,2.735185,-2.480631,2.962208,35,210,40,210,true
-2.480631,2.962208,-2.213191,3.167017,40,210,45,210,true
-2.213191,3.167017,-1.928745,3.347858,45,210,50,210,true
-1.928745,3.347858,-1.632871,3.501706,50,210,55,210,true
-1.632871,3.501706,-2.130811,3.344705,55,210,55,195,true
-2.130811,3.344705,-2.57115,3.064179,55,195,55,180,true
-2.57115,3.064179,-2.92388,2.679243,55,180,55,165,true
-2.92388,2.679243,-3.164961,2.21613,55,165,55,150,true
-3.164961,2.21613,-3.277965,1.706402,55,150,55,135,true
-3.277965,1.706402,-3.255191,1.184794,55,135,55,135,true
-3.255191,1.184794,-3.098191,0.6868534,55,135,55,120,true
-3.098191,0.6868534,-2.817664,0.2465141,55,120,55,90,true
-2.817664,0.2465141,-2.432729,-0.1062148,55,90,55,75,true
-2.432729,-0.1062148,-1.969616,-0.3472959,55,75,55,60,true
-1.969616,-0.3472959,-1.459887,-0.4603002,55,60,55,60,true
-1.459887,-0.4603002,-1.414214,-0.5857865,55,60,45,60,true
-1.414214,-0.5857865,-1.357778,-0.7068141,45,60,45,60,true
-1.357778,-0.7068141,-1.291008,-0.8224628,45,60,35,60,true
-1.291008,-0.8224628,-1.215188,-0.9308407,35,60,35,60,true
-1.215188,-0.9308407,-1.130012,-1.032579,35,60,30,60,true
-1.130012,-1.032579,-1.036095,-1.126789,30,60,25,60,true
-1.036095,-1.126789,-0.9341515,-1.212645,25,60,20,60,true
-0.9341515,-1.212645,-0.8249819,-1.2894,20,60,15,60,true
-0.8249819,-1.2894,-0.7094642,-1.356395,15,60,10,60,true
-0.7094642,-1.356395,-0.5885475,-1.413067,10,60,5,60,true
-0.5885475,-1.413067,-1.003381,-1.730095,5,60,5,75,true
-1.003381,-1.730095,-1.486132,-1.928953,5,75,5,75,true
-1.486132,-1.928953,-2.003902,-1.99609,5,75,5,90,true
-2.003902,-1.99609,-2.521406,-1.926931,5,90,5,105,true
-2.521406,-1.926931,-3.003378,-1.726189,5,105,5,135,true
-3.003378,-1.726189,-3.142396,-1.457858,5,135,10,135,true
-3.142396,-1.457858,-3.257499,-1.178433,10,135,15,135,true
-3.257499,-1.178433,-3.34781,-0.890039,15,135,20,135,true
-3.34781,-0.890039,-3.412643,-0.594871,20,135,25,135,true
-3.412643,-0.594871,-3.451503,-0.2951758,25,135,30,135,true
-3.451503,-0.2951758,-3.464096,0.006765842,30,135,35,135,true
-3.464096,0.006765842,-3.450324,0.308656,35,135,40,135,true
-3.450324,0.308656,-3.410294,0.608197,40,135,45,135,true
-3.410294,0.608197,-3.344308,0.9031093,45,135,50,135,true
-3.344308,0.9031093,-3.252872,1.191148,50,135,55,135,true
-3.252872,1.191148,-3.137891,1.467531,55,135,60,135,true
-3.137891,1.467531,-2.999003,1.733778,60,135,65,135,true
-2.999003,1.733778,-2.837142,1.987619,65,135,70,135,true
-2.837142,1.987619,-2.653483,2.226888,70,135,75,135,true
-2.653483,2.226888,-2.449436,2.449544,75,135,80,135,true
-2.449436,2.449544,-2.226624,2.653704,80,135,85,135,true
-2.226624,2.653704,-1.986927,2.837627,85,135,85,135,true
-1.986927,2.837627,-1.706401,3.277966,85,135,85,135,true
-1.706401,3.277966,-1.321464,3.630695,85,135,85,150,true
-1.321464,3.630695,-0.8583513,3.871776,85,150,85,165,true
-0.8583513,3.871776,-0.3486224,3.98478,85,165,85,180,true
-0.3486224,3.98478,0.1729856,3.962006,85,180,85,195,true
0.1729856,3.962006,0.6709259,3.805006,85,195,85,210,true
0.6709259,3.805006,1.111265,3.524479,85,210,85,225,true
1.111265,3.524479,1.463994,3.139543,85,225,85,240,true
1.463994,3.139543,1.705075,2.67643,85,240,85,255,true
1.705075,2.67643,1.465319,2.814852,85,255,80,255,true
1.465319,2.814852,1.214413,2.931852,80,255,75,255,true
1.214413,2.931852,0.9542648,3.026538,75,255,70,255,true
0.9542648,3.026538,0.6868526,3.098191,70,255,65,255,true
0.6868526,3.098191,0.414214,3.146265,65,255,60,255,true
0.414214,3.146265,0.1384227,3.170393,60,255,55,255,true
0.1384227,3.170393,-0.1384227,3.170393,55,255,50,255,true
-0.1384227,3.170393,-0.414214,3.146265,50,255,45,255,true
-0.414214,3.146265,-0.684273,3.098762,45,255,45,255,true
